Tenant ID,Facility Id,Chemical Id,Data Sheet URL
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,90746c49-81fb-496a-bba3-1395a5304cd6,https://cdn.complyauto.com/safety/shared/safetyDataSheet/2a74c934-aca8-40c9-a83e-bdd83b8a7bca.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,05c53001-bdf8-4118-8560-f12e3c7bab8f,https://cdn.complyauto.com/safety/shared/safetyDataSheet/cfdf689a-12be-4f68-a4c0-65f6d334fbdf.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,2b0eae8e-4896-43e6-a1b6-8586ae944d22,https://cdn.complyauto.com/safety/shared/safetyDataSheet/f5de3cbf-e39a-4632-9d52-22021be335ea.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,65c5071c-41a4-4699-8ebb-4808c575e657,https://cdn.complyauto.com/safety/shared/safetyDataSheet/564f124d-8e5d-43f9-b923-b0da789c37f1.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,c93efc1f-91f2-417c-bce7-38a8c370e381,https://cdn.complyauto.com/safety/shared/safetyDataSheet/2bb338fd-81df-4e33-bc23-0c37bb3a5da4.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,e6bf7c67-ed87-479a-af8c-4ac9e3571d9c,https://cdn.complyauto.com/safety/shared/safetyDataSheet/cc8d7261-c201-423c-9b2b-e2153dfa6415.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,fb8dc852-19c0-4918-b02f-0b89eacc26a2,https://cdn.complyauto.com/safety/shared/safetyDataSheet/d6b8be21-6b46-48d9-b5ff-62d9293a78e2.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,d4703ea4-6f24-4b6c-8e41-9d51bd4f811b,https://cdn.complyauto.com/safety/shared/safetyDataSheet/50f507c3-229e-40d9-922d-9ff20c2edef5.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,496cc246-c49c-481a-9a2b-4c54bd92dac8,https://cdn.complyauto.com/safety/shared/safetyDataSheet/b8f4ed98-5c5f-452d-85b0-51169f60c757.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,c19339ee-b534-4e15-8eb0-a66807ecd708,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/dd869b21-dfe3-47c8-83d3-bc782fbed633.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=234de280106bca9267b084cd99240d7ccaeb07678b974ec6d66930d534744234&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,ee8fda04-686c-4690-b8be-476926955992,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/3a0a49f0-fc49-4e64-8464-de2ab9d5f42e.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=4f9af206e91d8ed7421ac1193aa546ddf9685a37cc8160f58ec3bc9333ac81d6&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,4fe7a4b9-f97c-4237-8a6f-dae083e59ba5,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/a8552c7a-c599-4144-98a4-2a3b4a5025e4.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=a2c2e8179a8f03ab985b053650f4ed82ee0b4b0464279b36db4738324dcb81b0&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,0ab3ff21-0243-41c2-864a-8460f4d0d42c,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/39e3a2bb-cf47-410d-b10b-8d7a79f4a37f.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=6582d09dc1457683d411b051549ad38d0075327daade35054381da49fd5f3f0a&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,12281d10-3f1f-4242-ac41-6abd3f9412ce,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/25323d73-eb72-4f47-b2bd-3b7616bb4b35.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=b7cf980c42dd6c38b51fa8b6d4ea3247ac54f97a9bae1070bf51b0b83c604433&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,d1d3a988-2f06-4320-a4c4-b044de4e6a4a,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/97e1aace-d5a8-4a19-a721-fbba97f68391.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=7866a987f090e58b2bc91dbf32ccc4ffb2c9e9001b2c84cef7c066cd7eb2579c&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,a6be0f7e-2e87-4176-9ed3-35c89339149c,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/f43b102d-e9e8-4650-9ab4-c3ca22d2dfea.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=c1ebd41f7945396f678e7eaf46a596fd7d52313d1c2895ef8ead0fa607e60646&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,502dbc99-0c3f-409a-aa4e-25085a0bbdbc,https://cdn.complyauto.com/safety/shared/safetyDataSheet/54c4bae1-3954-4f5a-8fc9-81d6b1703c79.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,7d710c8e-f002-44be-b619-b7617503a876,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/6ac6935a-9fc4-466c-aa0d-4e9978e0dc2d.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=e7dd341c08a834328a409ba518f00b35b40ee901efd3c5ad36f3e361c7f0ff56&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,a0251ba9-c551-41e2-826a-5d3070869682,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/2fbabdf4-51b1-4686-8556-56eb444062ed.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=344d1cdf6697556c2f1ef12a1fc7ef40f99c132b9e8f9bf3a4d2ff805fde2c47&X-Amz-SignedHeaders=host&x-id=GetObject
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,1117c6b6-3807-4f20-a969-6e95b37b036e,https://cdn.complyauto.com/safety/shared/safetyDataSheet/5258b6b8-d3eb-48e9-a48f-d0232cb6defc.pdf
5aa8feab-9558-4b1b-963e-051e14c05b3b,0b6c76b1-b078-45fb-a1e0-e2d600331dcc,9840dd49-835f-4a11-8f0c-2a4fc0eab495,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/5aa8feab-9558-4b1b-963e-051e14c05b3b/safetyDataSheets/f3c17606-a2fe-44ea-989c-968e82f1f140.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170541Z&X-Amz-Expires=604800&X-Amz-Signature=54f9770f8aaeff0435c932f485f28e53bdff4374ca51f447e7197b2854f5d078&X-Amz-SignedHeaders=host&x-id=GetObject
