Tenant ID,Facility Id,Chemical Id,Data Sheet URL
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,https://cdn.complyauto.com/safety/shared/safetyDataSheet/331fa478-8348-44bc-9ae5-85b19f7be5dc.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,https://cdn.complyauto.com/safety/shared/safetyDataSheet/8d99aad3-e189-4fa4-aa8c-506df6308186.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,https://cdn.complyauto.com/safety/shared/safetyDataSheet/cc4afebc-17a5-45fa-afc4-a3ce1d12dea8.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,81fdde31-ddfc-4d33-8464-d78dd16d5fa8,https://cdn.complyauto.com/safety/shared/safetyDataSheet/95648a74-a8f8-45e9-bd76-4dbde658301e.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,9ac89b52-1f9c-4594-8d83-c4df707287ef,https://cdn.complyauto.com/safety/shared/safetyDataSheet/4e548d24-ec63-4936-a590-a8220703e3d7.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,78454019-521f-40cf-b60c-9842f6c1e475,https://cdn.complyauto.com/safety/shared/safetyDataSheet/45b3f327-37cd-40ad-acf6-8b93b95518b4.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,4f585d04-34f2-49a9-8f66-4572dabb1e84,https://cdn.complyauto.com/safety/shared/safetyDataSheet/c494ed18-6a65-4dcb-8fe8-290e19199a53.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,8dfc8d31-4715-4fcb-b15c-293775c7b784,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/7bdd902f-2bf3-48c8-bebf-316f2efa4b63/safetyDataSheets/349bb94f-2134-4db3-b868-bd07b21135e2.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T210248Z&X-Amz-Expires=604800&X-Amz-Signature=f60edd320f9a4850c926b3122736cbd0750f5b208d73755914543a993477ce78&X-Amz-SignedHeaders=host&x-id=GetObject
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,f08aa55a-465a-4557-bb80-630363e95471,https://cdn.complyauto.com/safety/shared/safetyDataSheet/572f6c17-5892-4299-9aaa-6f8eb4d0802d.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,b332f0ed-754e-419a-b55c-536dc80920cb,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/7bdd902f-2bf3-48c8-bebf-316f2efa4b63/safetyDataSheets/c9530273-ce3f-4fe3-bf8b-fe221c1a1aef.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T210248Z&X-Amz-Expires=604800&X-Amz-Signature=1c93d373e2cf4c695764463d5d806b1bd2d5762b8c8271a2e1eac195ca150500&X-Amz-SignedHeaders=host&x-id=GetObject
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,dd4cb16b-a155-4ffb-af88-5f77c92cbc91,https://cdn.complyauto.com/safety/shared/safetyDataSheet/633c7f86-77fd-48ee-b3d8-628bc581e196.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,51e576f9-66ba-4671-9b44-c30bef797499,https://cdn.complyauto.com/safety/shared/safetyDataSheet/6e13eb0b-8781-4902-9697-d4c6d4eba6ab.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,3d91f535-c50e-4b92-a018-013c590d6aed,https://cdn.complyauto.com/safety/shared/safetyDataSheet/287e5016-7964-4190-8bb1-16589a78493f.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,4c96bad4-8a8a-437f-b7f4-60df447776fc,https://cdn.complyauto.com/safety/shared/safetyDataSheet/01c14bd7-edbd-4ff5-bb28-2daabc20c68e.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,9aa60d8c-076e-4f86-83c7-06198f950f7b,https://cdn.complyauto.com/safety/shared/safetyDataSheet/1292be93-d698-451d-a75e-96708b2e3df6.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,0923217c-cb92-48cd-88b2-1dfe09512683,https://cdn.complyauto.com/safety/shared/safetyDataSheet/706e38f2-c500-4946-9ffb-7d392ea6c8f0.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,cbaa07da-3a98-4d1b-8308-a7681be93319,https://cdn.complyauto.com/safety/shared/safetyDataSheet/a10234d2-35b1-48dd-9483-81859307955b.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,ab742f24-4cfb-4bf1-b651-968fe83a3911,https://cdn.complyauto.com/safety/shared/safetyDataSheet/8d4cd2f5-607f-4a3c-930d-b69a4a887035.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,302fadd2-a5cb-42d4-b669-79ffd3742cba,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,https://cdn.complyauto.com/safety/shared/safetyDataSheet/63c22fa7-64ba-4b30-88d4-58bf2a07d17a.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,https://cdn.complyauto.com/safety/shared/safetyDataSheet/331fa478-8348-44bc-9ae5-85b19f7be5dc.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,https://cdn.complyauto.com/safety/shared/safetyDataSheet/8d99aad3-e189-4fa4-aa8c-506df6308186.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,https://cdn.complyauto.com/safety/shared/safetyDataSheet/cc4afebc-17a5-45fa-afc4-a3ce1d12dea8.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,a6715aed-39da-40af-85b1-0349ace5138e,https://cdn.complyauto.com/safety/shared/safetyDataSheet/9e4db8ae-c61a-4836-8482-8d5ab8e7a1eb.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,7e72b606-292b-4836-8ca5-79cd90ac0e8e,https://cdn.complyauto.com/safety/shared/safetyDataSheet/9ed4023b-230e-4ae8-9059-d9969beec579.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,ca89d0e9-b8b2-499e-89b0-0fc739db6cbe,https://cdn.complyauto.com/safety/shared/safetyDataSheet/35d7bdc4-e07a-4315-98f5-f238bd1e846f.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,c7b40778-d793-442e-896f-ee54b8771696,https://cdn.complyauto.com/safety/shared/safetyDataSheet/741d4d6f-eace-4d9b-8f07-a3bdc24aadce.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,08941d9c-7c06-4827-bf28-24ed477e92ae,https://cdn.complyauto.com/safety/shared/safetyDataSheet/6822211d-b9ef-4aa1-83c1-e2fac6eb81e9.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,234d3cf8-ea9f-4296-bdb1-258c7b7deb8a,https://cdn.complyauto.com/safety/shared/safetyDataSheet/94194df6-7439-46ee-a963-7a48dcf564c8.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,51d13f80-7768-4630-b554-1a3172e8fbbb,https://cdn.complyauto.com/safety/shared/safetyDataSheet/dab881b1-d69f-4628-a0fb-cde0ae568711.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,387d0d67-1389-4689-8ba4-d15c8c3079cb,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/7bdd902f-2bf3-48c8-bebf-316f2efa4b63/safetyDataSheets/9fc330e4-7833-4ff0-9e7c-8941a5308139.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T210248Z&X-Amz-Expires=604800&X-Amz-Signature=f63a4c1aae41f92563afcb0a3d2b34fe029eec16ce8a63fe38dd09e3515209d7&X-Amz-SignedHeaders=host&x-id=GetObject
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,4399814a-d015-4d71-b42c-1a3aac32ff82,https://cdn.complyauto.com/safety/shared/safetyDataSheet/40c3e57f-1af9-4dee-b649-21adb3298b1c.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,8f3b3132-0ee4-4d54-b373-b43712769422,https://cdn.complyauto.com/safety/shared/safetyDataSheet/9622622a-88c6-49d7-883b-14f45a21e707.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,2e7f4013-2677-4de0-9bf4-4bc0dd3c5c11,https://cdn.complyauto.com/safety/shared/safetyDataSheet/13dc9805-1608-40e1-83a2-19371e942cc4.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,5764ec3c-7154-43e0-94f7-feffad4aa29b,https://cdn.complyauto.com/safety/shared/safetyDataSheet/5299ab90-1093-410f-9bfa-5d34fb46a499.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,2ecdda9d-c585-43fd-b209-7969711facd6,https://cdn.complyauto.com/safety/shared/safetyDataSheet/0a5ca3ce-8e01-4ad9-b05a-576dc5e4728e.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,eee1fe71-710c-4b69-a38f-298b3b409666,https://cdn.complyauto.com/safety/shared/safetyDataSheet/67506250-d927-4ad9-aa57-293fe349209f.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,5c0a9109-2333-4236-b89b-7574ec88fc5e,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/7bdd902f-2bf3-48c8-bebf-316f2efa4b63/safetyDataSheets/236bfe30-c668-4c58-a8c2-215a1a838313.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T210249Z&X-Amz-Expires=604800&X-Amz-Signature=9c3986f154fbab35571a211b82a5f7b6e603883a681e7bc8e90e844caa650954&X-Amz-SignedHeaders=host&x-id=GetObject
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,c5bf5421-b8e6-4949-9ed2-73852cb016c4,https://cdn.complyauto.com/safety/shared/safetyDataSheet/b2d10dfb-9fe1-4ca5-8c39-ae8759fda76a.pdf
7bdd902f-2bf3-48c8-bebf-316f2efa4b63,9a1d0cea-536a-4d84-87a3-26f38bc8c688,2c3f9bba-3f9e-49e0-a13d-e13928daa37e,https://cdn.complyauto.com/safety/shared/safetyDataSheet/b1858f06-d1ae-49cd-b117-2d6c5e199823.pdf
