Tenant ID,Facility Id,Chemical Id,Data Sheet URL
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,707f471b-dedc-4c58-8785-2930e81807eb,https://cdn.complyauto.com/safety/shared/safetyDataSheet/0f1bec35-9f48-4575-88d3-b8416c8c1f84.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,b31e8d49-036b-48ee-b0ad-f34b710a6e43,https://cdn.complyauto.com/safety/shared/safetyDataSheet/4361de36-c239-4fa4-b723-e7d86b299f29.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,a787a870-63e2-4dae-b5c1-b62ed8836222,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/343f0200-c41a-42cf-be73-0acbb56827b2/safetyDataSheets/9b08a33e-b6a2-4b66-87a9-9c98027616a8.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T212116Z&X-Amz-Expires=604800&X-Amz-Signature=49a507b4bc79364d599d5c2d778bb4d1486e620821417b95341a72af2d25ec85&X-Amz-SignedHeaders=host&x-id=GetObject
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,e82e82ed-64b5-4bb1-b1ca-e034efea5abc,https://cdn.complyauto.com/safety/shared/safetyDataSheet/414c2aaa-35f6-4ffe-98a4-c41454fbee2e.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,a618449c-accf-458d-81c8-23a95769ecb9,https://cdn.complyauto.com/safety/shared/safetyDataSheet/b6ded4e0-7d1f-4495-87fe-b6698eeb5f51.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,227017ad-9a99-4bf3-83f2-b353dcc01734,https://cdn.complyauto.com/safety/shared/safetyDataSheet/4e4f47b8-dbe1-4cfc-aa8d-69c8c30f027e.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,4d0dfc59-aa33-4770-a2c4-679303b3f990,https://cdn.complyauto.com/safety/shared/safetyDataSheet/354adcb4-f57f-4874-ac2f-6021e973fe11.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,e774d5c1-0b6b-4951-935e-d5708f9ccc65,https://cdn.complyauto.com/safety/shared/safetyDataSheet/8fb4d06b-966d-4539-a994-0961d50be87a.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,7fb23c9a-9dcd-4f88-a76e-9452541c22d7,https://cdn.complyauto.com/safety/shared/safetyDataSheet/ca4c27e2-6d70-4301-b25e-1bbbc6fb00a5.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,8baeb5ac-3668-408d-aefb-73155b3309e2,https://cdn.complyauto.com/safety/shared/safetyDataSheet/fc9a690e-a7e8-4b97-acc9-27cf8c971dd1.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,9dd23e86-347c-422f-acc1-080ca4446a96,https://cdn.complyauto.com/safety/shared/safetyDataSheet/be28dfd1-58e2-4c33-a805-7b50a8fa318d.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,1b017865-28bf-44ca-9769-79a697efd75f,https://cdn.complyauto.com/safety/shared/safetyDataSheet/65c7e2d9-dc4a-4123-a9a7-e77eb73c1f3a.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,4412cc3d-1669-4b8d-96ae-c36863d9f979,https://cdn.complyauto.com/safety/shared/safetyDataSheet/c753ead0-f238-4d06-933a-152abf6ba072.pdf
343f0200-c41a-42cf-be73-0acbb56827b2,58b2e258-ad74-4148-936e-1fe6fdf80742,09536a06-74db-409a-949c-8f3324ed01f9,https://cdn.complyauto.com/safety/shared/safetyDataSheet/77d9e785-60c5-46bb-a51c-4bf2f513eb99.pdf
