Facility Chemical Regulatory Info ID,Facility ID,Chemical ID,Reporting Year,Key,Value,Extension Type,Jurisdiction
8647645a-ce4a-48fa-9043-e8a2806c008f,a7b04735-0df5-4b33-b7f3-42c0bc576601,09536a06-74db-409a-949c-8f3324ed01f9,2023,insideOrOutside,inside,EPCRA,STATE_OR
2450e23d-7e24-49fb-93cf-06987ddd52e7,a7b04735-0df5-4b33-b7f3-42c0bc576601,19c9c064-3eb4-4e51-97f2-72b6537ae637,2023,insideOrOutside,inside,EPCRA,STATE_OR
c6121618-6a56-4648-9a55-1992a77b3df1,a7b04735-0df5-4b33-b7f3-42c0bc576601,1b017865-28bf-44ca-9769-79a697efd75f,2023,insideOrOutside,inside,EPCRA,STATE_OR
50d51cf7-ecf1-4790-8241-93d5fe7fd006,a7b04735-0df5-4b33-b7f3-42c0bc576601,227017ad-9a99-4bf3-83f2-b353dcc01734,2023,insideOrOutside,inside,EPCRA,STATE_OR
91e9e2b3-b330-450d-b6ae-3e62c01c30c9,a7b04735-0df5-4b33-b7f3-42c0bc576601,4412cc3d-1669-4b8d-96ae-c36863d9f979,2023,insideOrOutside,inside,EPCRA,STATE_OR
5292519d-d26d-4994-a891-ce32e97aee5f,a7b04735-0df5-4b33-b7f3-42c0bc576601,4d0dfc59-aa33-4770-a2c4-679303b3f990,2023,insideOrOutside,inside,EPCRA,STATE_OR
12afc79a-a56c-417c-8844-14cd237c27fd,a7b04735-0df5-4b33-b7f3-42c0bc576601,707f471b-dedc-4c58-8785-2930e81807eb,2023,insideOrOutside,inside,EPCRA,STATE_OR
13d1a5b5-a19b-4c7e-bcee-caa81e502480,a7b04735-0df5-4b33-b7f3-42c0bc576601,7fb23c9a-9dcd-4f88-a76e-9452541c22d7,2023,insideOrOutside,inside,EPCRA,STATE_OR
634831bb-d9a1-4888-bfb2-fcb61d8f37cb,a7b04735-0df5-4b33-b7f3-42c0bc576601,8baeb5ac-3668-408d-aefb-73155b3309e2,2023,insideOrOutside,inside,EPCRA,STATE_OR
de4280e2-888c-4820-a0e4-4fc60f2890b6,a7b04735-0df5-4b33-b7f3-42c0bc576601,9dd23e86-347c-422f-acc1-080ca4446a96,2023,insideOrOutside,inside,EPCRA,STATE_OR
877d09e6-190a-4813-9130-002c3e6e5983,a7b04735-0df5-4b33-b7f3-42c0bc576601,a618449c-accf-458d-81c8-23a95769ecb9,2023,insideOrOutside,inside,EPCRA,STATE_OR
c5707fa2-40be-47a0-9df1-4126efceafe6,a7b04735-0df5-4b33-b7f3-42c0bc576601,a787a870-63e2-4dae-b5c1-b62ed8836222,2023,insideOrOutside,inside,EPCRA,STATE_OR
8d785d1c-1f70-45c6-8231-9dcffb2462ee,a7b04735-0df5-4b33-b7f3-42c0bc576601,b31e8d49-036b-48ee-b0ad-f34b710a6e43,2023,insideOrOutside,inside,EPCRA,STATE_OR
13d27f32-c5cc-468f-8b9a-1b4c52936614,a7b04735-0df5-4b33-b7f3-42c0bc576601,e774d5c1-0b6b-4951-935e-d5708f9ccc65,2023,insideOrOutside,inside,EPCRA,STATE_OR
929fcf14-fc97-402e-8811-edb5ef3d5c91,a7b04735-0df5-4b33-b7f3-42c0bc576601,e82e82ed-64b5-4bb1-b1ca-e034efea5abc,2023,insideOrOutside,inside,EPCRA,STATE_OR
cad608b4-5c93-49c9-ab6d-3b67bfb9032f,3b95917c-3528-4837-9934-6471b51dbe4c,71746b3b-a5e7-4073-a623-e540986b0ea2,2023,insideOrOutside,inside,EPCRA,STATE_OR
f62c1103-5ecd-4fea-8bf2-35f0830cd4cf,3b95917c-3528-4837-9934-6471b51dbe4c,c4549791-cc84-4d85-986f-bbf2c44d850d,2023,insideOrOutside,inside,EPCRA,STATE_OR
e342c963-c5f5-4a28-9eac-44fd55c6d25b,3b95917c-3528-4837-9934-6471b51dbe4c,1a1193e8-5fa2-4a2c-978b-ab55fd2c9d96,2023,insideOrOutside,inside,EPCRA,STATE_OR
7d014038-3e3f-4f1e-885b-9d42728b0cac,3b95917c-3528-4837-9934-6471b51dbe4c,5a93ab23-aec0-4115-aa97-4b9150cb5caf,2023,insideOrOutside,inside,EPCRA,STATE_OR
e713e438-a18b-4785-b6d7-b5bd64fb0c83,3b95917c-3528-4837-9934-6471b51dbe4c,5f7a1e0c-a1d7-41c5-a6e0-08651816aef1,2023,insideOrOutside,inside,EPCRA,STATE_OR
d2c9a86f-7c56-4147-95fa-0b9a4b962164,3b95917c-3528-4837-9934-6471b51dbe4c,602279c5-b0a4-4ecf-90e7-694b1628791e,2023,insideOrOutside,inside,EPCRA,STATE_OR
f0c52f52-d82e-4e9f-be02-54d726ba9d94,3b95917c-3528-4837-9934-6471b51dbe4c,6734d9ae-f824-497c-91c2-1c004b621585,2023,insideOrOutside,inside,EPCRA,STATE_OR
56727284-078e-4bd5-81ea-66869c41d658,3b95917c-3528-4837-9934-6471b51dbe4c,ef2156a2-1eb6-46f1-b63d-4f64947e8cf0,2023,insideOrOutside,inside,EPCRA,STATE_OR
8c78cb5a-eb51-41ce-aafa-e6c8a946d009,3b95917c-3528-4837-9934-6471b51dbe4c,a6d26ba4-7d88-4246-8ce7-257449a0f0e9,2023,insideOrOutside,inside,EPCRA,STATE_OR
