Tenant ID,Facility Id,Chemical Id,Data Sheet URL
149a9990-f0b9-40e1-84a2-4689c3e8db1f,b3d647cf-9a8c-48b4-b17e-718550bdd480,d95c2e00-578c-429a-be07-53c63f043752,https://cdn.complyauto.com/safety/shared/safetyDataSheet/e8cd90a1-054f-4cf5-a734-5b4493d1e714.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,b3d647cf-9a8c-48b4-b17e-718550bdd480,d8905ee7-40f0-420f-bfbc-c84a62352116,https://cdn.complyauto.com/safety/shared/safetyDataSheet/74ca86ab-f6bd-455e-ba21-865eae7648ed.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,b3d647cf-9a8c-48b4-b17e-718550bdd480,3360c8cb-1497-46f5-baf4-51707e4947b7,https://cdn.complyauto.com/safety/shared/safetyDataSheet/52cbde37-48ec-4d09-ac3f-040527ffddf1.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,b3d647cf-9a8c-48b4-b17e-718550bdd480,3d21852c-c75a-4455-ac10-c121428d91a8,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/149a9990-f0b9-40e1-84a2-4689c3e8db1f/safetyDataSheets/5c3c2f55-219d-4d10-b6f6-b20aeaf3dfd2.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170713Z&X-Amz-Expires=604800&X-Amz-Signature=8a6da1432fde70a3680e43fc0d36c30b28b9725b2f50a62cf25d95b58b4af880&X-Amz-SignedHeaders=host&x-id=GetObject
149a9990-f0b9-40e1-84a2-4689c3e8db1f,b3d647cf-9a8c-48b4-b17e-718550bdd480,ecffbe64-d773-49bf-83b1-abf9ff1209d8,https://cdn.complyauto.com/safety/shared/safetyDataSheet/d3bb24a5-a07c-4f8d-97d2-7cded03833bd.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,cb9a728c-1094-464d-9869-c45d2d2d1ea2,7981c5af-496a-4c35-950e-b07189dd09e7,https://cdn.complyauto.com/safety/shared/safetyDataSheet/f264c5bd-8dad-466d-bc38-1d64c50c0f27.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,cb9a728c-1094-464d-9869-c45d2d2d1ea2,cd8cb400-2f8f-403a-87bb-1e07a4f3a93e,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/149a9990-f0b9-40e1-84a2-4689c3e8db1f/safetyDataSheets/57216ba4-42b6-468d-b2f3-7d4061f259b6.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170713Z&X-Amz-Expires=604800&X-Amz-Signature=606db7a4849258b4889e3e718e38089deab67ecc2ff0f1eb9da8994e5883dc13&X-Amz-SignedHeaders=host&x-id=GetObject
149a9990-f0b9-40e1-84a2-4689c3e8db1f,cb9a728c-1094-464d-9869-c45d2d2d1ea2,c70df5ac-8c6d-4d13-8990-9ca55bff74e8,https://cdn.complyauto.com/safety/shared/safetyDataSheet/a1e322c3-eb08-40fb-911a-ecc25d09c75a.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,cb9a728c-1094-464d-9869-c45d2d2d1ea2,45b533a1-6021-47e7-b98d-f6d91b2ce1b1,https://cdn.complyauto.com/safety/shared/safetyDataSheet/7cb219a2-0edd-4b3d-8f1c-395aa41066d9.pdf
149a9990-f0b9-40e1-84a2-4689c3e8db1f,cb9a728c-1094-464d-9869-c45d2d2d1ea2,07799749-09a9-457e-851e-b059848881cc,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/149a9990-f0b9-40e1-84a2-4689c3e8db1f/safetyDataSheets/e7b4873e-00a4-4e14-a7ef-610cb675d20e.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240228%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240228T170713Z&X-Amz-Expires=604800&X-Amz-Signature=81ba15caed637eb3a5dd98d54c67c79cfe3f42606cfaa45261b6c826607f473a&X-Amz-SignedHeaders=host&x-id=GetObject
